id,user_id,title,description,status,video_data,category_id,thumbnail,created_at,updated_at,published_at,views,rating_sum,rating_count
4qsBwdcx5m28,93241530-2b99-4e2e-8e9e-02db2e4b345a,Ambient Garden Haven,Turn your space into a serene retreat.,published,"[{""volume"":69,""endTime"":167,""videoId"":""03HomOQeirg"",""startTime"":162,""playbackSpeed"":1.4},{""volume"":36,""endTime"":189,""videoId"":""ZPGi2yBqdqw"",""startTime"":144,""playbackSpeed"":0.5}]",154,https://img.youtube.com//vi/03HomOQeirg/mqdefault.jpg,2025-03-21 22:21:41.607+00,2025-03-26 00:20:11.503+00,2025-03-27 16:36:45.727+00,4504,85,64
5mEpdLnpFaKI,93241530-2b99-4e2e-8e9e-02db2e4b345a,Midnight Lodge Vibes,Perfect background ambiance for studying.,published,"[{""volume"":73,""endTime"":131,""videoId"":""03HomOQeirg"",""startTime"":57,""playbackSpeed"":0.6},{""volume"":98,""endTime"":155,""videoId"":""yalgajSyYfU"",""startTime"":124,""playbackSpeed"":1.4},{""volume"":32,""endTime"":30,""videoId"":""u01pQX7Bsp0"",""startTime"":4,""playbackSpeed"":0.7}]",152,https://img.youtube.com//vi/03HomOQeirg/mqdefault.jpg,2023-05-02 21:06:48.710+00,2023-05-10 14:42:16.911+00,2023-05-13 01:43:06.933+00,4805,365,94
603e3DC7ImLy,93241530-2b99-4e2e-8e9e-02db2e4b345a,Foggy Library Mood,A relaxing mix of sounds for focus and calm.,published,"[{""volume"":24,""endTime"":96,""videoId"":""yalgajSyYfU"",""startTime"":23,""playbackSpeed"":1.3},{""volume"":62,""endTime"":30,""videoId"":""KwGNDJfSmFk"",""startTime"":22,""playbackSpeed"":1.25},{""volume"":60,""endTime"":133,""videoId"":""03HomOQeirg"",""startTime"":31,""playbackSpeed"":1.25}]",100,https://img.youtube.com//vi/yalgajSyYfU/mqdefault.jpg,2024-09-14 19:40:44.082+00,2024-10-07 00:12:57.611+00,2024-10-12 16:22:30.832+00,13963,233,159
pYG9EfmkAfVC,93241530-2b99-4e2e-8e9e-02db2e4b345a,Stormy Rooftop Soundscape,Ideal for meditation and relaxation.,published,"[{""volume"":61,""endTime"":169,""videoId"":""03HomOQeirg"",""startTime"":156,""playbackSpeed"":1.55},{""volume"":81,""endTime"":172,""videoId"":""ZPGi2yBqdqw"",""startTime"":152,""playbackSpeed"":1.3},{""volume"":61,""endTime"":30,""videoId"":""KwGNDJfSmFk"",""startTime"":4,""playbackSpeed"":0.75},{""volume"":80,""endTime"":46,""videoId"":""u01pQX7Bsp0"",""startTime"":4,""playbackSpeed"":0.3},{""volume"":94,""endTime"":152,""videoId"":""yalgajSyYfU"",""startTime"":127,""playbackSpeed"":0.6},{""volume"":86,""endTime"":60,""videoId"":""1_9RzbkETVg"",""startTime"":54,""playbackSpeed"":0.95}]",154,https://img.youtube.com//vi/03HomOQeirg/mqdefault.jpg,2024-11-29 21:07:47.822+00,2024-12-13 17:46:31.790+00,2024-12-20 13:28:14.803+00,7222,177,57
Y2nOHJoIFFq1,93241530-2b99-4e2e-8e9e-02db2e4b345a,Cozy Meadow Escape,Perfect background ambiance for studying.,published,"[{""volume"":55,""endTime"":53,""videoId"":""1_9RzbkETVg"",""startTime"":9,""playbackSpeed"":1.75},{""volume"":93,""endTime"":32,""videoId"":""KwGNDJfSmFk"",""startTime"":23,""playbackSpeed"":0.25}]",156,https://img.youtube.com//vi/1_9RzbkETVg/mqdefault.jpg,2024-10-20 01:20:38.704+00,2024-11-13 23:44:00.651+00,2024-11-19 09:04:26.228+00,4660,754,165
uleOlVXN8FfD,93241530-2b99-4e2e-8e9e-02db2e4b345a,Dreamy Cabin Lounge,Let these sounds transport you somewhere peaceful.,published,"[{""volume"":75,""endTime"":50,""videoId"":""u01pQX7Bsp0"",""startTime"":14,""playbackSpeed"":0.8},{""volume"":68,""endTime"":46,""videoId"":""1_9RzbkETVg"",""startTime"":5,""playbackSpeed"":0.9},{""volume"":95,""endTime"":27,""videoId"":""KwGNDJfSmFk"",""startTime"":3,""playbackSpeed"":1.3},{""volume"":48,""endTime"":56,""videoId"":""03HomOQeirg"",""startTime"":48,""playbackSpeed"":1},{""volume"":29,""endTime"":157,""videoId"":""ZPGi2yBqdqw"",""startTime"":114,""playbackSpeed"":0.35},{""volume"":76,""endTime"":123,""videoId"":""yalgajSyYfU"",""startTime"":74,""playbackSpeed"":1.9}]",197,https://img.youtube.com//vi/u01pQX7Bsp0/mqdefault.jpg,2023-02-06 11:18:36.181+00,2023-02-20 10:19:36.941+00,2023-02-25 17:18:18.463+00,13696,591,158
FftZccZQoYMI,93241530-2b99-4e2e-8e9e-02db2e4b345a,Soft Night Scene,Designed to reduce stress and boost creativity.,published,"[{""volume"":50,""endTime"":149,""videoId"":""yalgajSyYfU"",""startTime"":42,""playbackSpeed"":0.45},{""volume"":67,""endTime"":188,""videoId"":""ZPGi2yBqdqw"",""startTime"":144,""playbackSpeed"":1.8}]",133,https://img.youtube.com//vi/yalgajSyYfU/mqdefault.jpg,2023-09-25 18:24:38.290+00,2023-09-26 18:53:54.030+00,2023-09-28 21:34:18.238+00,6381,761,191
IbOJZvgRzvjW,93241530-2b99-4e2e-8e9e-02db2e4b345a,Peaceful Campfire Soundscape,Let these sounds transport you somewhere peaceful.,draft,"[{""volume"":65,""endTime"":142,""videoId"":""yalgajSyYfU"",""startTime"":74,""playbackSpeed"":0.25},{""volume"":62,""endTime"":42,""videoId"":""1_9RzbkETVg"",""startTime"":27,""playbackSpeed"":1.3},{""volume"":98,""endTime"":34,""videoId"":""KwGNDJfSmFk"",""startTime"":21,""playbackSpeed"":1.15}]",0,https://img.youtube.com//vi/yalgajSyYfU/mqdefault.jpg,2023-12-25 18:59:45.755+00,2024-01-15 15:32:17.279+00,,0,0,0
pcdTi7Dsnm1h,93241530-2b99-4e2e-8e9e-02db2e4b345a,Foggy Morning Mood,A relaxing mix of sounds for focus and calm.,published,"[{""volume"":62,""endTime"":172,""videoId"":""ZPGi2yBqdqw"",""startTime"":39,""playbackSpeed"":0.25},{""volume"":71,""endTime"":33,""videoId"":""KwGNDJfSmFk"",""startTime"":7,""playbackSpeed"":0.6},{""volume"":84,""endTime"":157,""videoId"":""yalgajSyYfU"",""startTime"":148,""playbackSpeed"":1.2}]",156,https://img.youtube.com//vi/ZPGi2yBqdqw/mqdefault.jpg,2026-07-12 00:09:15.907+00,2026-07-17 21:00:11.752+00,2026-07-18 07:23:46.892+00,7788,216,143
Yk5n2eCGPuUA,93241530-2b99-4e2e-8e9e-02db2e4b345a,Peaceful Fireplace Mood,This is a description,draft,"[{""volume"":30,""endTime"":163,""videoId"":""03HomOQeirg"",""startTime"":156,""playbackSpeed"":1.75},{""volume"":56,""endTime"":11,""videoId"":""KwGNDJfSmFk"",""startTime"":5,""playbackSpeed"":0.9},{""volume"":33,""endTime"":49,""videoId"":""1_9RzbkETVg"",""startTime"":29,""playbackSpeed"":1.9},{""volume"":71,""endTime"":46,""videoId"":""u01pQX7Bsp0"",""startTime"":41,""playbackSpeed"":0.3},{""volume"":79,""endTime"":154,""videoId"":""yalgajSyYfU"",""startTime"":99,""playbackSpeed"":0.8},{""volume"":68,""endTime"":150,""videoId"":""ZPGi2yBqdqw"",""startTime"":54,""playbackSpeed"":0.85}]",0,https://img.youtube.com//vi/03HomOQeirg/mqdefault.jpg,2025-08-31 09:12:56.708+00,2025-09-15 14:41:36.934+00,,0,0,0
mBSga5Iaoa6X,93241530-2b99-4e2e-8e9e-02db2e4b345a,Foggy Rooftop Soundscape,Immerse yourself in this ambient soundscape.,published,"[{""volume"":84,""endTime"":164,""videoId"":""03HomOQeirg"",""startTime"":154,""playbackSpeed"":1.1},{""volume"":27,""endTime"":115,""videoId"":""yalgajSyYfU"",""startTime"":101,""playbackSpeed"":1.05},{""volume"":90,""endTime"":150,""videoId"":""ZPGi2yBqdqw"",""startTime"":49,""playbackSpeed"":0.6}]",145,https://img.youtube.com//vi/03HomOQeirg/mqdefault.jpg,2026-02-22 20:21:27.017+00,2026-03-10 22:15:13.524+00,2026-03-16 17:04:39.792+00,8775,301,87
oHgiOMbNe8l9,93241530-2b99-4e2e-8e9e-02db2e4b345a,Mellow Morning Retreat,Wind down with this soothing combination.,published,"[{""volume"":52,""endTime"":166,""videoId"":""03HomOQeirg"",""startTime"":161,""playbackSpeed"":1.15},{""volume"":53,""endTime"":123,""videoId"":""yalgajSyYfU"",""startTime"":78,""playbackSpeed"":1.8},{""volume"":22,""endTime"":42,""videoId"":""1_9RzbkETVg"",""startTime"":33,""playbackSpeed"":1.55},{""volume"":47,""endTime"":176,""videoId"":""ZPGi2yBqdqw"",""startTime"":168,""playbackSpeed"":1},{""volume"":37,""endTime"":34,""videoId"":""KwGNDJfSmFk"",""startTime"":13,""playbackSpeed"":0.25}]",123,https://img.youtube.com//vi/03HomOQeirg/mqdefault.jpg,2023-08-24 14:21:53.175+00,2023-09-12 10:13:31.381+00,2023-09-12 18:47:53.016+00,6096,152,68
w0IrBjA5i1zG,93241530-2b99-4e2e-8e9e-02db2e4b345a,Breezy Night Scene,A blend of nature and warmth.,draft,"[{""volume"":32,""endTime"":59,""videoId"":""1_9RzbkETVg"",""startTime"":52,""playbackSpeed"":0.3},{""volume"":60,""endTime"":70,""videoId"":""yalgajSyYfU"",""startTime"":19,""playbackSpeed"":0.65},{""volume"":35,""endTime"":39,""videoId"":""u01pQX7Bsp0"",""startTime"":34,""playbackSpeed"":0.45},{""volume"":40,""endTime"":34,""videoId"":""KwGNDJfSmFk"",""startTime"":23,""playbackSpeed"":0.55},{""volume"":49,""endTime"":179,""videoId"":""03HomOQeirg"",""startTime"":154,""playbackSpeed"":1.6},{""volume"":59,""endTime"":169,""videoId"":""ZPGi2yBqdqw"",""startTime"":80,""playbackSpeed"":0.6}]",0,https://img.youtube.com//vi/1_9RzbkETVg/mqdefault.jpg,2026-04-15 13:49:54.101+00,2026-04-25 11:45:39.410+00,,0,0,0
5K1T902FNa3o,93241530-2b99-4e2e-8e9e-02db2e4b345a,Mellow Lodge Ambiance,A cozy atmosphere to help you unwind.,published,"[{""volume"":68,""endTime"":53,""videoId"":""1_9RzbkETVg"",""startTime"":42,""playbackSpeed"":0.9},{""volume"":63,""endTime"":156,""videoId"":""yalgajSyYfU"",""startTime"":94,""playbackSpeed"":1.85}]",200,https://img.youtube.com//vi/1_9RzbkETVg/mqdefault.jpg,2023-01-11 15:00:42.815+00,2023-01-27 01:49:50.289+00,2023-01-29 05:39:58.935+00,14866,169,48
QPY5ZhCR4A3b,93241530-2b99-4e2e-8e9e-02db2e4b345a,Mystic Library Ambiance,Great for reading or deep work sessions.,published,"[{""volume"":89,""endTime"":108,""videoId"":""ZPGi2yBqdqw"",""startTime"":77,""playbackSpeed"":1.95},{""volume"":96,""endTime"":39,""videoId"":""1_9RzbkETVg"",""startTime"":21,""playbackSpeed"":1.6},{""volume"":67,""endTime"":93,""videoId"":""03HomOQeirg"",""startTime"":63,""playbackSpeed"":0.3},{""volume"":87,""endTime"":43,""videoId"":""u01pQX7Bsp0"",""startTime"":36,""playbackSpeed"":0.45},{""volume"":49,""endTime"":22,""videoId"":""yalgajSyYfU"",""startTime"":13,""playbackSpeed"":1.25},{""volume"":60,""endTime"":23,""videoId"":""KwGNDJfSmFk"",""startTime"":18,""playbackSpeed"":0.85}]",179,https://img.youtube.com//vi/ZPGi2yBqdqw/mqdefault.jpg,2026-01-10 19:01:37.721+00,2026-01-25 16:58:07.963+00,2026-01-27 23:45:03.067+00,12953,40,36
GCiD93I48R5j,93241530-2b99-4e2e-8e9e-02db2e4b345a,Breezy Meadow Escape,Let these sounds transport you somewhere peaceful.,draft,"[{""volume"":82,""endTime"":23,""videoId"":""u01pQX7Bsp0"",""startTime"":17,""playbackSpeed"":1.95},{""volume"":28,""endTime"":105,""videoId"":""yalgajSyYfU"",""startTime"":94,""playbackSpeed"":0.5},{""volume"":73,""endTime"":28,""videoId"":""03HomOQeirg"",""startTime"":12,""playbackSpeed"":1.1}]",0,https://img.youtube.com//vi/u01pQX7Bsp0/mqdefault.jpg,2025-03-10 16:21:08.348+00,2025-03-13 15:06:29.926+00,,0,0,0
07BIu0shfat2,93241530-2b99-4e2e-8e9e-02db2e4b345a,Serene Rainfall Escape,Immerse yourself in this ambient soundscape.,published,"[{""volume"":20,""endTime"":39,""videoId"":""u01pQX7Bsp0"",""startTime"":2,""playbackSpeed"":1.6},{""volume"":32,""endTime"":38,""videoId"":""1_9RzbkETVg"",""startTime"":5,""playbackSpeed"":0.75}]",104,https://img.youtube.com//vi/u01pQX7Bsp0/mqdefault.jpg,2024-08-22 12:17:30.227+00,2024-09-16 07:17:56.568+00,2024-09-19 21:22:30.024+00,11945,491,139
6xlQUx37h9eg,93241530-2b99-4e2e-8e9e-02db2e4b345a,Serene Garden Ambiance,A cozy atmosphere to help you unwind.,draft,"[{""volume"":59,""endTime"":186,""videoId"":""ZPGi2yBqdqw"",""startTime"":170,""playbackSpeed"":0.6},{""volume"":52,""endTime"":132,""videoId"":""yalgajSyYfU"",""startTime"":72,""playbackSpeed"":1.25}]",0,https://img.youtube.com//vi/ZPGi2yBqdqw/mqdefault.jpg,2025-03-22 12:07:08.739+00,2025-04-12 10:47:56.682+00,,0,0,0
opUwORJwWfu9,93241530-2b99-4e2e-8e9e-02db2e4b345a,Foggy Rainfall Mood,Turn your space into a serene retreat.,published,"[{""volume"":25,""endTime"":49,""videoId"":""u01pQX7Bsp0"",""startTime"":4,""playbackSpeed"":0.6},{""volume"":42,""endTime"":162,""videoId"":""03HomOQeirg"",""startTime"":145,""playbackSpeed"":1.4},{""volume"":78,""endTime"":22,""videoId"":""KwGNDJfSmFk"",""startTime"":14,""playbackSpeed"":0.55},{""volume"":34,""endTime"":64,""videoId"":""1_9RzbkETVg"",""startTime"":31,""playbackSpeed"":1.1},{""volume"":28,""endTime"":157,""videoId"":""ZPGi2yBqdqw"",""startTime"":87,""playbackSpeed"":1.55},{""volume"":23,""endTime"":146,""videoId"":""yalgajSyYfU"",""startTime"":24,""playbackSpeed"":1.05}]",181,https://img.youtube.com//vi/u01pQX7Bsp0/mqdefault.jpg,2023-01-18 16:18:43.723+00,2023-02-10 01:13:44.921+00,2023-02-10 18:04:56.257+00,6628,33,8
N44nNkatcP9j,93241530-2b99-4e2e-8e9e-02db2e4b345a,Soft Balcony Soundscape,Wind down with this soothing combination.,published,"[{""volume"":33,""endTime"":41,""videoId"":""u01pQX7Bsp0"",""startTime"":9,""playbackSpeed"":1.1},{""volume"":38,""endTime"":52,""videoId"":""yalgajSyYfU"",""startTime"":13,""playbackSpeed"":0.7},{""volume"":56,""endTime"":66,""videoId"":""1_9RzbkETVg"",""startTime"":46,""playbackSpeed"":0.35},{""volume"":72,""endTime"":31,""videoId"":""KwGNDJfSmFk"",""startTime"":11,""playbackSpeed"":0.7},{""volume"":23,""endTime"":178,""videoId"":""ZPGi2yBqdqw"",""startTime"":118,""playbackSpeed"":1.95}]",154,https://img.youtube.com//vi/u01pQX7Bsp0/mqdefault.jpg,2023-09-03 00:51:52.633+00,2023-09-14 05:34:14.292+00,2023-09-20 18:41:51.947+00,9799,317,91
cEaE7EYLHfP7,93241530-2b99-4e2e-8e9e-02db2e4b345a,Chill Study,Sit back and let the ambiance take over.,published,"[{""volume"":20,""endTime"":99,""videoId"":""yalgajSyYfU"",""startTime"":46,""playbackSpeed"":0.55},{""volume"":58,""endTime"":33,""videoId"":""KwGNDJfSmFk"",""startTime"":19,""playbackSpeed"":1.25},{""volume"":43,""endTime"":17,""videoId"":""u01pQX7Bsp0"",""startTime"":6,""playbackSpeed"":0.4}]",117,https://img.youtube.com//vi/yalgajSyYfU/mqdefault.jpg,2025-11-14 16:08:51.166+00,2025-12-01 05:23:44.095+00,2025-12-03 16:43:18.794+00,5956,785,167
JUqEcgFcMy3y,93241530-2b99-4e2e-8e9e-02db2e4b345a,Gentle Forest Retreat,Layered sounds for a warm evening in.,published,"[{""volume"":72,""endTime"":166,""videoId"":""03HomOQeirg"",""startTime"":157,""playbackSpeed"":1.25},{""volume"":100,""endTime"":32,""videoId"":""KwGNDJfSmFk"",""startTime"":23,""playbackSpeed"":1.3},{""volume"":24,""endTime"":111,""videoId"":""yalgajSyYfU"",""startTime"":78,""playbackSpeed"":1.7},{""volume"":74,""endTime"":40,""videoId"":""u01pQX7Bsp0"",""startTime"":30,""playbackSpeed"":1.45}]",194,https://img.youtube.com//vi/03HomOQeirg/mqdefault.jpg,2025-11-11 06:57:17.648+00,2025-11-25 02:39:14.271+00,2025-11-25 23:10:36.531+00,2456,230,144
7LDdSLz8a3nF,93241530-2b99-4e2e-8e9e-02db2e4b345a,Twilight Study Atmosphere,Let these sounds transport you somewhere peaceful.,draft,"[{""volume"":91,""endTime"":23,""videoId"":""KwGNDJfSmFk"",""startTime"":3,""playbackSpeed"":1.15},{""volume"":66,""endTime"":34,""videoId"":""1_9RzbkETVg"",""startTime"":11,""playbackSpeed"":0.95},{""volume"":28,""endTime"":29,""videoId"":""u01pQX7Bsp0"",""startTime"":5,""playbackSpeed"":1.1},{""volume"":24,""endTime"":158,""videoId"":""yalgajSyYfU"",""startTime"":139,""playbackSpeed"":1.2}]",0,https://img.youtube.com//vi/KwGNDJfSmFk/mqdefault.jpg,2025-02-27 13:36:16.863+00,2025-03-18 18:12:53.538+00,,0,0,0
8pWJBqIDbk0W,93241530-2b99-4e2e-8e9e-02db2e4b345a,Breezy Rooftop Ambiance,This is a description,published,"[{""volume"":91,""endTime"":108,""videoId"":""yalgajSyYfU"",""startTime"":19,""playbackSpeed"":1.25},{""volume"":31,""endTime"":180,""videoId"":""ZPGi2yBqdqw"",""startTime"":66,""playbackSpeed"":0.7},{""volume"":72,""endTime"":17,""videoId"":""KwGNDJfSmFk"",""startTime"":8,""playbackSpeed"":0.3}]",178,https://img.youtube.com//vi/yalgajSyYfU/mqdefault.jpg,2024-11-22 12:41:24.126+00,2024-11-22 23:40:18.746+00,2024-11-24 14:16:26.078+00,13326,0,0
72f6apYfhvn5,93241530-2b99-4e2e-8e9e-02db2e4b345a,Golden Lodge Atmosphere,,published,"[{""volume"":25,""endTime"":161,""videoId"":""03HomOQeirg"",""startTime"":149,""playbackSpeed"":1.55},{""volume"":39,""endTime"":176,""videoId"":""ZPGi2yBqdqw"",""startTime"":69,""playbackSpeed"":0.5},{""volume"":65,""endTime"":140,""videoId"":""yalgajSyYfU"",""startTime"":118,""playbackSpeed"":1.4}]",118,https://img.youtube.com//vi/03HomOQeirg/mqdefault.jpg,2024-03-19 10:08:35.462+00,2024-04-07 19:36:42.583+00,2024-04-07 23:51:24.711+00,11004,480,178
aNbRh6nFM8Ka,93241530-2b99-4e2e-8e9e-02db2e4b345a,Golden Garden Soundscape,Crafted for comfort and concentration.,published,"[{""volume"":97,""endTime"":118,""videoId"":""yalgajSyYfU"",""startTime"":90,""playbackSpeed"":0.85},{""volume"":22,""endTime"":105,""videoId"":""ZPGi2yBqdqw"",""startTime"":90,""playbackSpeed"":0.9},{""volume"":72,""endTime"":50,""videoId"":""1_9RzbkETVg"",""startTime"":40,""playbackSpeed"":1.25},{""volume"":93,""endTime"":28,""videoId"":""KwGNDJfSmFk"",""startTime"":9,""playbackSpeed"":1.5},{""volume"":62,""endTime"":171,""videoId"":""03HomOQeirg"",""startTime"":157,""playbackSpeed"":0.4},{""volume"":21,""endTime"":34,""videoId"":""u01pQX7Bsp0"",""startTime"":15,""playbackSpeed"":1.5}]",159,https://img.youtube.com//vi/yalgajSyYfU/mqdefault.jpg,2023-10-31 05:35:30.108+00,2023-11-20 22:33:34.974+00,2023-11-27 01:35:33.748+00,6939,59,26
ro9oEYCuTZV4,93241530-2b99-4e2e-8e9e-02db2e4b345a,Gentle Lakeside Haven,Let these sounds transport you somewhere peaceful.,published,"[{""volume"":80,""endTime"":134,""videoId"":""ZPGi2yBqdqw"",""startTime"":56,""playbackSpeed"":1.1},{""volume"":60,""endTime"":126,""videoId"":""yalgajSyYfU"",""startTime"":75,""playbackSpeed"":1.45},{""volume"":39,""endTime"":66,""videoId"":""1_9RzbkETVg"",""startTime"":48,""playbackSpeed"":1.15}]",124,https://img.youtube.com//vi/ZPGi2yBqdqw/mqdefault.jpg,2026-05-05 16:46:26.138+00,2026-05-25 17:55:29.058+00,2026-05-29 09:46:38.866+00,12940,434,90
W6gpsZ9oWqVK,93241530-2b99-4e2e-8e9e-02db2e4b345a,Foggy Forest Ambiance,Wind down with this soothing combination.,published,"[{""volume"":60,""endTime"":117,""videoId"":""yalgajSyYfU"",""startTime"":31,""playbackSpeed"":1.95},{""volume"":31,""endTime"":21,""videoId"":""u01pQX7Bsp0"",""startTime"":15,""playbackSpeed"":1.05},{""volume"":97,""endTime"":43,""videoId"":""1_9RzbkETVg"",""startTime"":16,""playbackSpeed"":1.7},{""volume"":98,""endTime"":25,""videoId"":""KwGNDJfSmFk"",""startTime"":6,""playbackSpeed"":0.35}]",104,https://img.youtube.com//vi/yalgajSyYfU/mqdefault.jpg,2026-02-05 20:50:59.635+00,2026-02-13 23:59:55.074+00,2026-02-14 13:56:14.088+00,4323,94,43
QYSfGSmHiPhk,93241530-2b99-4e2e-8e9e-02db2e4b345a,Cozy Evening Ambiance,Immerse yourself in this ambient soundscape.,submitted,"[{""volume"":31,""endTime"":59,""videoId"":""1_9RzbkETVg"",""startTime"":26,""playbackSpeed"":1.8},{""volume"":28,""endTime"":99,""videoId"":""ZPGi2yBqdqw"",""startTime"":67,""playbackSpeed"":0.35},{""volume"":96,""endTime"":121,""videoId"":""03HomOQeirg"",""startTime"":63,""playbackSpeed"":1.35}]",189,https://img.youtube.com//vi/1_9RzbkETVg/mqdefault.jpg,2025-10-14 21:06:16.685+00,2025-10-15 13:52:18.077+00,,0,0,0
4yEkOZhg8sTm,93241530-2b99-4e2e-8e9e-02db2e4b345a,Midnight Meadow Retreat,Immerse yourself in this ambient soundscape.,published,"[{""volume"":28,""endTime"":158,""videoId"":""yalgajSyYfU"",""startTime"":146,""playbackSpeed"":1.15},{""volume"":59,""endTime"":21,""videoId"":""1_9RzbkETVg"",""startTime"":6,""playbackSpeed"":1.35},{""volume"":42,""endTime"":40,""videoId"":""u01pQX7Bsp0"",""startTime"":33,""playbackSpeed"":0.75},{""volume"":83,""endTime"":133,""videoId"":""ZPGi2yBqdqw"",""startTime"":15,""playbackSpeed"":1.7},{""volume"":85,""endTime"":17,""videoId"":""KwGNDJfSmFk"",""startTime"":11,""playbackSpeed"":1.6},{""volume"":61,""endTime"":116,""videoId"":""03HomOQeirg"",""startTime"":79,""playbackSpeed"":0.55}]",131,https://img.youtube.com//vi/yalgajSyYfU/mqdefault.jpg,2024-05-12 12:58:42.834+00,2024-05-31 13:07:40.038+00,2024-06-06 23:00:44.307+00,7542,206,152
mi7fLfUhPM1C,93241530-2b99-4e2e-8e9e-02db2e4b345a,Foggy Morning Scene,Let these sounds transport you somewhere peaceful.,published,"[{""volume"":33,""endTime"":48,""videoId"":""u01pQX7Bsp0"",""startTime"":32,""playbackSpeed"":0.45},{""volume"":23,""endTime"":33,""videoId"":""KwGNDJfSmFk"",""startTime"":11,""playbackSpeed"":1.9},{""volume"":56,""endTime"":33,""videoId"":""1_9RzbkETVg"",""startTime"":27,""playbackSpeed"":0.45},{""volume"":100,""endTime"":129,""videoId"":""03HomOQeirg"",""startTime"":114,""playbackSpeed"":0.4},{""volume"":22,""endTime"":161,""videoId"":""ZPGi2yBqdqw"",""startTime"":124,""playbackSpeed"":1.4}]",112,https://img.youtube.com//vi/u01pQX7Bsp0/mqdefault.jpg,2025-01-14 15:06:20.837+00,2025-02-06 08:58:20.453+00,2025-02-10 14:08:26.263+00,8348,391,113
KhCAj9STBhgG,93241530-2b99-4e2e-8e9e-02db2e4b345a,Stormy Lodge Soundscape,Layered sounds for a warm evening in.,published,"[{""volume"":91,""endTime"":144,""videoId"":""ZPGi2yBqdqw"",""startTime"":95,""playbackSpeed"":1.8},{""volume"":30,""endTime"":147,""videoId"":""yalgajSyYfU"",""startTime"":138,""playbackSpeed"":1.7},{""volume"":31,""endTime"":169,""videoId"":""03HomOQeirg"",""startTime"":39,""playbackSpeed"":0.35}]",148,https://img.youtube.com//vi/ZPGi2yBqdqw/mqdefault.jpg,2024-05-14 05:01:28.776+00,2024-05-26 13:02:47.975+00,2024-05-27 20:39:45.641+00,2604,773,197
McyVIFea8Dtl,93241530-2b99-4e2e-8e9e-02db2e4b345a,Dreamy Balcony Atmosphere,Background sounds for a productive day.,published,"[{""volume"":54,""endTime"":14,""videoId"":""KwGNDJfSmFk"",""startTime"":3,""playbackSpeed"":0.6},{""volume"":78,""endTime"":148,""videoId"":""03HomOQeirg"",""startTime"":72,""playbackSpeed"":1.55},{""volume"":32,""endTime"":50,""videoId"":""1_9RzbkETVg"",""startTime"":44,""playbackSpeed"":0.35},{""volume"":56,""endTime"":188,""videoId"":""ZPGi2yBqdqw"",""startTime"":180,""playbackSpeed"":1.45},{""volume"":28,""endTime"":23,""videoId"":""u01pQX7Bsp0"",""startTime"":10,""playbackSpeed"":1.5},{""volume"":63,""endTime"":148,""videoId"":""yalgajSyYfU"",""startTime"":122,""playbackSpeed"":1.4}]",153,https://img.youtube.com//vi/KwGNDJfSmFk/mqdefault.jpg,2025-06-11 16:20:56.464+00,2025-07-11 00:03:27.872+00,2025-07-11 01:01:40.173+00,7584,733,186
Mj87RHZbqEEK,93241530-2b99-4e2e-8e9e-02db2e4b345a,Gentle Cottage Escape,A cozy atmosphere to help you unwind.,draft,"[{""volume"":51,""endTime"":24,""videoId"":""KwGNDJfSmFk"",""startTime"":2,""playbackSpeed"":1.2},{""volume"":20,""endTime"":61,""videoId"":""1_9RzbkETVg"",""startTime"":55,""playbackSpeed"":1.9},{""volume"":47,""endTime"":129,""videoId"":""yalgajSyYfU"",""startTime"":119,""playbackSpeed"":0.85},{""volume"":27,""endTime"":166,""videoId"":""ZPGi2yBqdqw"",""startTime"":121,""playbackSpeed"":1.65},{""volume"":55,""endTime"":41,""videoId"":""u01pQX7Bsp0"",""startTime"":3,""playbackSpeed"":0.95}]",0,https://img.youtube.com//vi/KwGNDJfSmFk/mqdefault.jpg,2025-01-29 15:34:58.941+00,2025-02-18 23:34:55.596+00,,0,0,0
4AokvM9sLNhQ,93241530-2b99-4e2e-8e9e-02db2e4b345a,Breezy Rainfall Haven,Immerse yourself in this ambient soundscape.,published,"[{""volume"":41,""endTime"":44,""videoId"":""u01pQX7Bsp0"",""startTime"":35,""playbackSpeed"":1.45},{""volume"":73,""endTime"":129,""videoId"":""ZPGi2yBqdqw"",""startTime"":14,""playbackSpeed"":1.1}]",137,https://img.youtube.com//vi/u01pQX7Bsp0/mqdefault.jpg,2023-03-25 07:58:59.716+00,2023-04-21 14:23:01.297+00,2023-04-26 01:46:24.961+00,10385,390,144
fXXQxyUOj88D,93241530-2b99-4e2e-8e9e-02db2e4b345a,Mellow Garden Atmosphere,Great for reading or deep work sessions.,published,"[{""volume"":53,""endTime"":174,""videoId"":""03HomOQeirg"",""startTime"":95,""playbackSpeed"":1},{""volume"":70,""endTime"":188,""videoId"":""ZPGi2yBqdqw"",""startTime"":160,""playbackSpeed"":1.5},{""volume"":98,""endTime"":7,""videoId"":""u01pQX7Bsp0"",""startTime"":0,""playbackSpeed"":1.7},{""volume"":54,""endTime"":113,""videoId"":""yalgajSyYfU"",""startTime"":68,""playbackSpeed"":1.95}]",127,https://img.youtube.com//vi/03HomOQeirg/mqdefault.jpg,2023-11-26 20:49:20.816+00,2023-12-22 02:36:35.733+00,2023-12-24 05:02:35.576+00,12992,100,43
